state,district,latitude,longitude,region_id
Odisha,Bargarh,19.12058,82.11519,2
Odisha,Bargarh,21.77464,81.99781,1
Odisha,Bargarh,21.54349,82.54788,1
Odisha,Bargarh,21.81795,86.99324,4
Odisha,Bargarh,21.86187,81.51959,1
Odisha,Bargarh,20.54158,83.04145,1
Odisha,Bargarh,18.55918,82.90299,2
Odisha,Bargarh,20.94129,85.16241,4
Odisha,Bargarh,18.26714,81.51941,2
Odisha,Bargarh,19.18173,87.10796,3
Odisha,Bargarh,18.72279,81.85466,2
Odisha,Bargarh,21.58583,84.30021,1
Odisha,Bargarh,20.81364,81.93601,1
Odisha,Bargarh,22.24927,83.17378,1
Odisha,Bargarh,21.99966,86.96953,4
Odisha,Bargarh,21.74939,84.2609,1
Odisha,Bargarh,20.31114,81.80814,1
Odisha,Bargarh,18.19633,84.82072,3
Odisha,Bargarh,21.10954,83.74382,1
Odisha,Bargarh,21.52021,86.39403,4
Odisha,Bargarh,19.32632,82.42943,2
Odisha,Bargarh,20.32884,82.54954,1
Odisha,Bargarh,22.3428,82.6437,1
Odisha,Bargarh,18.39137,81.67123,2
Odisha,Bargarh,19.81419,82.9407,2
Odisha,Bargarh,20.37008,82.92612,1
Odisha,Bargarh,22.16924,81.8161,1
Odisha,Bargarh,17.92556,84.84463,3
Odisha,Bargarh,22.33072,84.95965,4
Odisha,Bargarh,20.85749,87.19219,4
Odisha,Bargarh,19.50542,83.26035,2
Odisha,Bargarh,21.20899,86.69834,4
Odisha,Bargarh,19.00265,84.96853,3
Odisha,Bargarh,20.44507,83.61037,1
Odisha,Bargarh,20.84726,82.83387,1
Odisha,Bargarh,19.57233,86.09918,3
Odisha,Bargarh,19.49544,82.70791,2
Odisha,Bargarh,20.56413,86.35954,4
Odisha,Bargarh,19.98768,83.81347,2
Odisha,Bargarh,20.15854,83.2256,2
Odisha,Bargarh,19.13868,83.14944,2
Odisha,Bargarh,20.75811,84.14227,1
Odisha,Bargarh,21.03601,83.56823,1
Odisha,Bargarh,20.17663,84.27293,2
Odisha,Bargarh,17.93943,84.18652,2
Odisha,Bargarh,22.38291,82.53415,1
Odisha,Bargarh,18.99867,84.34292,2
Odisha,Bargarh,20.05911,85.28937,3
Odisha,Bargarh,18.51002,85.53098,3
Odisha,Bargarh,18.46981,85.73429,3
Odisha,Bargarh,22.18065,83.40501,1
Odisha,Bargarh,20.72808,84.49182,4
Odisha,Bargarh,21.61085,87.34646,4
Odisha,Bargarh,21.72634,86.56603,4
Odisha,Bargarh,18.41866,86.79979,3
Odisha,Bargarh,21.70501,86.10326,4
Odisha,Bargarh,19.0242,82.6985,2
Odisha,Bargarh,20.49431,86.84915,4
Odisha,Bargarh,19.22753,83.09196,2
Odisha,Bargarh,20.77877,84.70839,4
Odisha,Bargarh,19.85899,84.64113,3
Odisha,Bargarh,19.8261,84.33832,2
Odisha,Bargarh,21.75921,86.05555,4
Odisha,Bargarh,18.51447,82.67384,2
Odisha,Bargarh,18.56001,86.28252,3
Odisha,Bargarh,18.50607,85.5805,3
Odisha,Bargarh,20.53013,84.30259,1
Odisha,Bargarh,20.14408,84.13798,2
Odisha,Bargarh,20.50682,83.8298,1
Odisha,Bargarh,21.8534,83.38158,1
Odisha,Bargarh,22.24674,81.93457,1
Odisha,Bargarh,22.21418,85.81757,4
Odisha,Bargarh,19.6801,87.40245,3
Odisha,Bargarh,22.5898,83.60308,1
Odisha,Bargarh,20.51274,86.07916,4
Odisha,Bargarh,21.02986,87.22531,4
Odisha,Bargarh,18.32944,83.22589,2
Odisha,Bargarh,18.8564,82.10151,2
Odisha,Bargarh,22.11727,81.60533,1
Odisha,Bargarh,21.59171,86.37529,4
Odisha,Bargarh,18.13778,85.71264,3
Odisha,Bargarh,20.57464,85.80329,4
Odisha,Bargarh,18.63661,86.49802,3
Odisha,Bargarh,21.79392,84.5364,4
Odisha,Bargarh,19.58488,81.61104,2
Odisha,Bargarh,19.88157,87.31237,3
Odisha,Bargarh,18.51802,84.21512,2
Odisha,Bargarh,22.24619,85.48565,4
Odisha,Bargarh,19.1967,85.65586,3
Odisha,Bargarh,19.71104,82.49473,2
Odisha,Bargarh,18.86569,85.04942,3
Odisha,Bargarh,21.84931,83.10451,1
Odisha,Bargarh,19.38124,87.42981,3
Odisha,Bargarh,18.89038,81.72117,2
Odisha,Bargarh,19.0228,83.37971,2
Odisha,Bargarh,22.09884,84.02201,1
Odisha,Bargarh,20.07258,83.68403,2
Odisha,Bargarh,19.37452,85.58794,3
Odisha,Bargarh,18.92534,83.62747,2
Odisha,Bargarh,18.55141,85.73056,3
Odisha,Bargarh,19.76897,82.24721,2
Odisha,Bargarh,19.92014,83.83537,2
Odisha,Bargarh,17.90679,85.71749,3
Odisha,Bargarh,19.99495,83.78126,2
Odisha,Bargarh,21.98364,81.95612,1
Odisha,Bargarh,19.56348,81.74065,2
Odisha,Bargarh,20.56497,82.0607,1
Odisha,Bargarh,20.49994,83.87883,1
Odisha,Bargarh,19.42603,85.19106,3
Odisha,Bargarh,20.73876,84.11611,1
Odisha,Bargarh,18.66952,86.73914,3
Odisha,Bargarh,21.66103,82.95488,1
Odisha,Bargarh,19.39232,85.71801,3
Odisha,Bargarh,21.88003,82.55138,1
Odisha,Bargarh,18.03466,82.04223,2
Odisha,Bargarh,21.69753,81.42786,1
Odisha,Bargarh,19.77489,82.83715,2
Odisha,Bargarh,19.89288,84.28731,2
Odisha,Bargarh,18.71531,86.66732,3
Odisha,Bargarh,21.36284,83.68792,1
Odisha,Bargarh,18.52197,85.85621,3
Odisha,Bargarh,19.38662,85.39099,3
Odisha,Bargarh,18.88124,82.22334,2
Odisha,Bargarh,21.91173,86.36819,4
Odisha,Bargarh,21.35909,86.01435,4
Odisha,Bargarh,21.94253,83.50379,1
Odisha,Bargarh,21.82512,86.25599,4
Odisha,Bargarh,18.24448,87.22855,3
Odisha,Bargarh,19.38306,86.15065,3
Odisha,Bargarh,18.53494,83.277,2
Odisha,Bargarh,20.64988,86.39553,4
Odisha,Bargarh,20.6341,85.35584,4
Odisha,Bargarh,22.02852,81.99742,1
Odisha,Bargarh,20.34215,82.01893,1
Odisha,Bargarh,20.45368,82.96741,1
Odisha,Bargarh,17.88677,82.81021,2
Odisha,Bargarh,22.11534,82.84166,1
Odisha,Bargarh,17.98314,83.27766,2
Odisha,Bargarh,20.2873,87.42036,4
Odisha,Bargarh,18.85423,82.01522,2
Odisha,Bargarh,19.83856,84.27762,2
Odisha,Bargarh,22.49751,81.52757,1
Odisha,Bargarh,18.7655,86.07044,3
Odisha,Bargarh,18.4305,86.10086,3
Odisha,Bargarh,22.54456,86.87622,4
Odisha,Bargarh,20.63222,83.32172,1
Odisha,Bargarh,20.67945,85.89388,4
Odisha,Bargarh,21.29204,82.52016,1
Odisha,Bargarh,21.41491,85.69932,4
Odisha,Bargarh,22.32442,86.56597,4
Odisha,Bargarh,20.40348,84.09242,1
Odisha,Bargarh,19.43756,87.21976,3
Odisha,Bargarh,20.21044,84.27952,2
Odisha,Bargarh,19.70926,83.91486,2
Odisha,Bargarh,21.94151,86.49021,4
Odisha,Bargarh,19.56499,86.60936,3
Odisha,Bargarh,21.56163,87.36696,4
Odisha,Bargarh,21.60055,83.25872,1
Odisha,Bargarh,22.54478,87.06185,4
Odisha,Bargarh,22.2308,82.43255,1
Odisha,Bargarh,18.8784,83.76571,2
Odisha,Bargarh,18.27519,83.84659,2
Odisha,Bargarh,19.43502,86.63157,3
Odisha,Bargarh,18.86279,83.17462,2
Odisha,Bargarh,18.60479,85.78015,3
Odisha,Bargarh,17.92825,82.02514,2
Odisha,Bargarh,20.43278,81.66788,1
Odisha,Bargarh,18.24947,85.07396,3
Odisha,Bargarh,22.22392,81.94968,1
Odisha,Bargarh,22.00017,86.92368,4
Odisha,Bargarh,19.72828,87.16672,3
Odisha,Bargarh,20.66075,85.15839,4
Odisha,Bargarh,18.09189,86.77525,3
Odisha,Bargarh,20.54425,84.91423,4
Odisha,Bargarh,19.85393,87.29682,3
Odisha,Bargarh,22.28271,82.34458,1
Odisha,Bargarh,18.39984,86.83985,3
Odisha,Bargarh,19.97615,85.3257,3
Odisha,Bargarh,22.45992,81.60284,1
Odisha,Bargarh,17.93751,84.20188,2
Odisha,Bargarh,22.56913,86.69886,4
Odisha,Bargarh,18.45123,82.89377,2
Odisha,Bargarh,20.71068,81.76368,1
Odisha,Bargarh,20.81517,87.12932,4
Odisha,Bargarh,21.8393,87.07126,4
Odisha,Bargarh,19.16671,82.94948,2
Odisha,Bargarh,18.35861,87.15055,3
Odisha,Bargarh,19.68069,82.21983,2
Odisha,Bargarh,20.68641,83.55854,1
Odisha,Bargarh,20.4125,86.59554,4
Odisha,Bargarh,21.85895,81.82849,1
Odisha,Bargarh,21.92793,82.20597,1
Odisha,Bargarh,21.04403,85.01626,4
Odisha,Bargarh,19.39285,82.19071,2
Odisha,Bargarh,18.35957,84.74152,3
Odisha,Bargarh,20.62456,83.59566,1
Odisha,Bargarh,18.90079,83.34486,2
Odisha,Bargarh,20.72965,85.2429,4
Odisha,Bargarh,20.40799,85.69161,4
Odisha,Bargarh,20.60448,85.9135,4
Odisha,Bargarh,19.95955,86.19708,3
Odisha,Bargarh,20.38,82.69552,1
Odisha,Bargarh,17.84713,83.49622,2
Odisha,Bargarh,22.13871,83.99497,1
Odisha,Bargarh,18.08813,84.99001,3
Odisha,Bargarh,20.51869,83.61963,1
Odisha,Bargarh,22.0906,82.56491,1
Odisha,Bargarh,19.78932,82.73639,2
Odisha,Bargarh,19.58818,86.28212,3
Odisha,Bargarh,18.26901,85.88631,3
Odisha,Bargarh,21.28222,86.66247,4
Odisha,Bargarh,21.32239,87.1463,4
Odisha,Bargarh,19.36396,82.27352,2
Odisha,Bargarh,18.98302,86.99236,3
Odisha,Bargarh,19.58556,82.51512,2
Odisha,Bargarh,21.56564,86.13255,4
Odisha,Bargarh,17.81533,82.51309,2
Odisha,Bargarh,19.21397,83.69333,2
Odisha,Bargarh,18.5956,82.05187,2
Odisha,Bargarh,18.60456,85.21244,3
Odisha,Bargarh,18.46154,82.98148,2
Odisha,Bargarh,19.32067,85.63574,3
Odisha,Bargarh,21.0079,84.9682,4
Odisha,Bargarh,20.78422,84.49582,4
Odisha,Bargarh,18.49634,84.74893,3
Odisha,Bargarh,21.01459,86.05227,4
Odisha,Bargarh,22.31355,85.74346,4
Odisha,Bargarh,21.96789,82.81917,1
Odisha,Bargarh,21.75416,85.64505,4
Odisha,Bargarh,22.37566,87.48496,4
Odisha,Bargarh,22.54013,83.16378,1
Odisha,Bargarh,19.29117,87.35617,3
Odisha,Bargarh,18.36374,85.58529,3
Odisha,Bargarh,21.23671,82.24876,1
Odisha,Bargarh,18.59342,82.67618,2
Odisha,Bargarh,19.4993,86.89416,3
Odisha,Bargarh,20.57748,86.80831,4
Odisha,Bargarh,21.19031,81.91581,1
Odisha,Bargarh,20.09356,81.52506,2
Odisha,Bargarh,19.78077,84.11539,2
Odisha,Bargarh,22.37627,86.17054,4
Odisha,Bargarh,21.20743,84.4502,4
Odisha,Bargarh,20.32641,85.76552,4
Odisha,Bargarh,22.18783,86.79164,4
Odisha,Bargarh,18.46936,82.17607,2
Odisha,Bargarh,17.84651,83.50011,2
Odisha,Bargarh,21.96442,85.56319,4
Odisha,Bargarh,21.12419,87.44566,4
Odisha,Bargarh,20.64367,83.2162,1
Odisha,Bargarh,22.19703,84.73784,4
Odisha,Bargarh,18.31884,85.09176,3
Odisha,Bargarh,18.03228,83.59588,2
Odisha,Bargarh,21.69251,82.36551,1
Odisha,Bargarh,20.47493,82.01612,1
Odisha,Bargarh,21.26605,86.13407,4
Odisha,Bargarh,19.38869,85.73913,3
Odisha,Bargarh,20.18232,85.83672,3
Odisha,Bargarh,19.50222,87.04018,3
Odisha,Bargarh,19.65517,85.73529,3
Odisha,Bargarh,17.88549,85.28451,3
Odisha,Bargarh,20.08506,83.81372,2
Odisha,Bargarh,21.06564,85.71085,4
Odisha,Bargarh,19.1162,86.28502,3
Odisha,Bargarh,19.34457,87.4001,3
Odisha,Bargarh,21.90116,86.29295,4
Odisha,Bargarh,19.7425,87.49991,3
Odisha,Bargarh,18.19422,86.92853,3
Odisha,Bargarh,19.32522,82.55683,2
Odisha,Bargarh,19.69302,86.94941,3
Odisha,Bargarh,17.94063,81.42349,2
Odisha,Bargarh,21.35941,83.85415,1
Odisha,Bargarh,21.98377,86.66158,4
Odisha,Bargarh,18.4995,84.43163,3
Odisha,Bargarh,20.29746,81.53458,1
Odisha,Bargarh,22.34715,84.2032,1
Odisha,Bargarh,19.42692,87.10875,3
Odisha,Bargarh,20.32065,82.71136,1
Odisha,Bargarh,21.49402,84.30357,1
Odisha,Bargarh,19.30729,82.32011,2
Odisha,Bargarh,20.54237,85.7891,4
Odisha,Bargarh,18.84349,87.17685,3
Odisha,Bargarh,21.23898,81.88108,1
Odisha,Bargarh,19.96528,84.42283,2
Odisha,Bargarh,19.13151,85.50824,3
Odisha,Bargarh,21.06564,81.58615,1
Odisha,Bargarh,19.62449,81.74563,2
Odisha,Bargarh,19.16919,83.41246,2
Odisha,Bargarh,19.18372,85.83794,3
Odisha,Bargarh,22.03188,85.81715,4
Odisha,Bargarh,19.76821,85.25954,3
Odisha,Bargarh,20.76492,86.05599,4
Odisha,Bargarh,21.2559,85.56739,4
Odisha,Bargarh,18.25226,86.72278,3
Odisha,Bargarh,21.04475,83.62222,1
Odisha,Bargarh,17.95385,84.45484,3
Odisha,Bargarh,21.07067,85.6181,4
Odisha,Bargarh,22.54151,85.03686,4
Odisha,Bargarh,20.08354,82.79622,2
Odisha,Bargarh,22.12414,85.71768,4
Odisha,Bargarh,22.20914,84.3201,1
Odisha,Bargarh,19.0642,85.04844,3
Odisha,Bargarh,21.74256,84.62494,4
Odisha,Bargarh,21.45099,82.71683,1
Odisha,Bargarh,17.95213,86.72682,3
Odisha,Bargarh,22.22511,82.55606,1
Odisha,Bargarh,18.95844,85.51928,3
Odisha,Bargarh,21.58377,86.7636,4
Odisha,Bargarh,20.25167,83.90714,2
Odisha,Bargarh,20.92146,83.59026,1
Odisha,Bargarh,21.55156,84.79551,4
Odisha,Bargarh,21.95612,84.68399,4
Odisha,Bargarh,17.95821,83.18737,2
Odisha,Bargarh,19.99387,84.50342,3
Odisha,Bargarh,21.39576,87.00278,4
Odisha,Bargarh,22.26781,84.49464,4
Odisha,Bargarh,22.1139,86.13529,4
Odisha,Bargarh,20.19837,85.77184,4
Odisha,Bargarh,20.81951,83.52101,1
Odisha,Bargarh,18.02092,87.02031,3
Odisha,Bargarh,22.4396,83.01779,1
Odisha,Bargarh,18.06699,83.30974,2
Odisha,Bargarh,19.2926,84.02156,2
Odisha,Bargarh,21.77972,84.04103,1
Odisha,Bargarh,18.16657,84.58017,3
Odisha,Bargarh,18.1094,83.32553,2
Odisha,Bargarh,22.36537,81.63912,1
Odisha,Bargarh,22.31022,86.2148,4
Odisha,Bargarh,22.00449,82.0234,1
Odisha,Bargarh,19.38706,86.37469,3
Odisha,Bargarh,19.76425,82.6779,2
Odisha,Bargarh,19.61114,86.984,3
Odisha,Bargarh,22.14433,84.02926,1
Odisha,Bargarh,21.73116,84.24625,1
Odisha,Bargarh,21.59141,85.08644,4
Odisha,Bargarh,18.87676,83.8565,2
Odisha,Bargarh,20.91632,84.17229,1
Odisha,Bargarh,20.53799,83.20527,1
Odisha,Bargarh,18.49783,84.64826,3
Odisha,Bargarh,21.34536,86.35403,4
Odisha,Bargarh,17.80547,84.03316,2
Odisha,Bargarh,20.84231,84.24868,1
Odisha,Bargarh,22.25105,81.64766,1
Odisha,Bargarh,20.36049,85.42025,4
Odisha,Bargarh,19.33223,87.47972,3
Odisha,Bargarh,18.68226,87.26111,3
Odisha,Bargarh,20.01831,85.32802,3
Odisha,Bargarh,22.04266,82.24689,1
Odisha,Bargarh,22.50498,84.4257,1
Odisha,Bargarh,22.49069,85.35904,4
Odisha,Bargarh,22.21096,84.68055,4
Odisha,Bargarh,20.31046,86.79932,4
Odisha,Bargarh,18.59861,87.36538,3
Odisha,Bargarh,21.32208,84.16595,1
Odisha,Bargarh,20.71356,82.49664,1
Odisha,Bargarh,22.34869,86.32865,4
Odisha,Bargarh,20.9497,81.75115,1
Odisha,Bargarh,20.91308,84.27391,1
Odisha,Bargarh,18.71598,84.35846,2
Odisha,Bargarh,20.09667,84.53087,3
Odisha,Bargarh,18.95857,83.72063,2
Odisha,Bargarh,19.05095,87.15442,3
Odisha,Bargarh,18.41627,85.97368,3
Odisha,Bargarh,22.46781,82.92175,1
Odisha,Bargarh,22.29238,86.88423,4
Odisha,Bargarh,19.51745,81.74618,2
Odisha,Bargarh,19.0866,83.2568,2
Odisha,Bargarh,20.1463,83.11392,2
Odisha,Bargarh,17.8061,83.13137,2
Odisha,Bargarh,21.67943,86.88946,4
Odisha,Bargarh,18.28007,85.30929,3
Odisha,Bargarh,21.8765,81.72556,1
Odisha,Bargarh,20.15679,82.33973,2
Odisha,Bargarh,22.17979,83.17841,1
Odisha,Bargarh,18.12409,86.71627,3
Odisha,Bargarh,20.67824,81.72907,1
Odisha,Bargarh,20.8029,84.88084,4
Odisha,Bargarh,18.77387,85.49089,3
Odisha,Bargarh,20.60065,83.47172,1
Odisha,Bargarh,21.40288,87.00907,4
Odisha,Bargarh,19.23104,82.0734,2
Odisha,Bargarh,20.11392,85.23321,3
Odisha,Bargarh,19.22325,83.03713,2
Odisha,Bargarh,19.9908,87.42768,3
Odisha,Bargarh,19.2311,85.32134,3
Odisha,Bargarh,22.27341,85.49224,4
Odisha,Bargarh,19.06708,82.54455,2
Odisha,Bargarh,18.33403,86.06308,3
Odisha,Bargarh,18.0599,86.22118,3
Odisha,Bargarh,20.35251,85.76991,4
Odisha,Bargarh,19.09948,83.7271,2
Odisha,Bargarh,19.70167,85.42668,3
Odisha,Bargarh,19.94757,83.8502,2
Odisha,Bargarh,18.54268,82.20344,2
Odisha,Bargarh,21.79646,82.63563,1
Odisha,Bargarh,21.11916,82.43518,1
Odisha,Bargarh,22.4927,84.7857,4
Odisha,Bargarh,21.71596,86.07239,4
Odisha,Bargarh,20.95915,84.58207,4
Odisha,Bargarh,20.53349,82.83194,1
Odisha,Bargarh,17.9194,82.84994,2
Odisha,Bargarh,18.00096,82.1526,2
Odisha,Bargarh,22.40163,82.4468,1
Odisha,Bargarh,21.26597,82.89118,1
Odisha,Bargarh,18.16216,85.07688,3
Odisha,Bargarh,20.65564,86.59572,4
Odisha,Bargarh,18.4138,84.28985,2
Odisha,Bargarh,18.81508,84.34924,2
Odisha,Bargarh,20.04078,83.8363,2
Odisha,Bargarh,20.91274,84.16107,1
Odisha,Bargarh,19.75532,81.97341,2
Odisha,Bargarh,19.73233,84.75742,3
Odisha,Bargarh,20.0567,81.9767,2
Odisha,Bargarh,22.15813,81.65146,1
Odisha,Bargarh,19.80357,86.27941,3
Odisha,Bargarh,19.64351,82.62818,2
Odisha,Bargarh,21.70403,86.09245,4
Odisha,Bargarh,20.86016,85.30669,4
Odisha,Bargarh,21.66004,84.0901,1
Odisha,Bargarh,21.90143,83.83964,1
Odisha,Bargarh,18.42649,85.71338,3
Odisha,Bargarh,22.57066,83.31002,1
Odisha,Bargarh,21.30459,85.45449,4
Odisha,Bargarh,21.95185,85.79701,4
Odisha,Bargarh,19.92361,82.48379,2
Odisha,Bargarh,21.24817,84.79833,4
Odisha,Bargarh,21.4268,82.0961,1
Odisha,Bargarh,20.21704,82.06054,2
Odisha,Bargarh,18.83572,82.54637,2
Odisha,Bargarh,20.7208,86.73438,4
Odisha,Bargarh,19.15363,81.61191,2
Odisha,Bargarh,22.18773,82.67336,1
Odisha,Bargarh,19.60854,82.11991,2
Odisha,Bargarh,20.16514,82.40144,2
Odisha,Bargarh,20.39618,84.47277,4
Odisha,Bargarh,18.56338,87.19246,3
Odisha,Bargarh,18.85121,84.99299,3
Odisha,Bargarh,20.1669,85.32158,3
Odisha,Bargarh,20.2435,85.87886,4
Odisha,Bargarh,21.20445,84.82159,4
Odisha,Bargarh,19.007,86.05985,3
Odisha,Bargarh,19.86814,86.45411,3
Odisha,Bargarh,22.54042,86.1668,4
Odisha,Bargarh,20.02513,85.79557,3
Odisha,Bargarh,18.78319,83.4914,2
Odisha,Bargarh,20.85693,83.60393,1
Odisha,Bargarh,20.87785,85.80298,4
Odisha,Bargarh,21.34045,85.76605,4
Odisha,Bargarh,20.33045,85.37382,4
Odisha,Bargarh,22.38094,87.24609,4
Odisha,Bargarh,19.33045,85.94088,3
Odisha,Bargarh,20.11422,82.22646,2
Odisha,Bargarh,21.76882,81.70195,1
Odisha,Bargarh,22.48982,84.35377,1
Odisha,Bargarh,22.17509,84.92157,4
Odisha,Bargarh,19.33712,82.7874,2
Odisha,Bargarh,19.61733,84.84005,3
Odisha,Bargarh,18.77418,82.65475,2
Odisha,Bargarh,21.48722,84.6282,4
Odisha,Bargarh,19.48176,84.56024,3
Odisha,Bargarh,17.87578,82.15623,2
Odisha,Bargarh,21.54781,83.96446,1
Odisha,Bargarh,21.70785,83.85998,1
Odisha,Bargarh,19.86588,81.89624,2
Odisha,Bargarh,21.3851,87.41953,4
Odisha,Bargarh,19.33672,82.71793,2
Odisha,Bargarh,19.42915,83.5808,2
Odisha,Bargarh,21.72593,83.55159,1
Odisha,Bargarh,17.89929,81.8568,2
Odisha,Bargarh,18.755,81.47225,2
Odisha,Bargarh,18.17816,82.54631,2
Odisha,Bargarh,19.05085,82.15103,2
Odisha,Bargarh,19.16103,81.70749,2
Odisha,Bargarh,22.19418,82.20903,1
Odisha,Bargarh,21.85826,84.02935,1
Odisha,Bargarh,20.87809,81.76841,1
Odisha,Bargarh,19.35859,81.62706,2
Odisha,Bargarh,19.62544,86.71656,3
Odisha,Bargarh,20.06561,86.89782,3
Odisha,Bargarh,21.41754,82.98308,1
Odisha,Bargarh,21.49183,86.41327,4
Odisha,Bargarh,21.97615,85.51614,4
Odisha,Bargarh,17.84084,85.90723,3
Odisha,Bargarh,19.79655,81.59745,2
Odisha,Bargarh,19.53436,82.40032,2
Odisha,Bargarh,22.1935,84.06242,1
Odisha,Bargarh,20.48044,81.95659,1
Odisha,Bargarh,18.0998,85.09875,3
Odisha,Bargarh,19.1343,84.76138,3
Odisha,Bargarh,22.08458,83.48922,1
Odisha,Bargarh,20.72152,86.50456,4
Odisha,Bargarh,22.2942,83.5152,1
Odisha,Bargarh,22.39653,86.34695,4
Odisha,Bargarh,21.74687,86.53495,4
Odisha,Bargarh,21.65778,84.41717,4
Odisha,Bargarh,19.216,81.45212,2
Odisha,Bargarh,20.22767,83.64268,2
Odisha,Bargarh,17.99993,83.002,2
Odisha,Bargarh,19.23536,85.26946,3
Odisha,Bargarh,21.94353,86.15539,4
Odisha,Bargarh,18.79954,84.68964,3
Odisha,Bargarh,19.86638,86.49918,3
Odisha,Bargarh,20.89944,82.69734,1
Odisha,Bargarh,19.98962,86.2939,3
Odisha,Bargarh,19.22248,81.71765,2
Odisha,Bargarh,21.01183,83.50168,1
Odisha,Bargarh,21.27869,82.16859,1
Odisha,Bargarh,20.75201,81.99049,1
Odisha,Bargarh,18.80301,85.59106,3
Odisha,Bargarh,21.25317,85.56878,4
Odisha,Bargarh,18.80166,82.15631,2
Odisha,Bargarh,22.54654,86.38192,4
Odisha,Bargarh,18.7931,82.14765,2
Odisha,Bargarh,22.58239,82.40228,1
Odisha,Bargarh,21.77406,86.97112,4
Odisha,Bargarh,18.74626,84.60672,3
Odisha,Bargarh,18.29112,84.01319,2
Odisha,Bargarh,17.92539,86.55904,3
Odisha,Bargarh,20.25528,84.05834,2
Odisha,Bargarh,19.9977,87.44392,3
Odisha,Bargarh,21.90816,86.60726,4
Odisha,Bargarh,22.14803,85.98112,4
Odisha,Bargarh,19.43228,84.7964,3
Odisha,Bargarh,20.89254,85.77864,4
Odisha,Bargarh,20.03762,85.09295,3
Odisha,Bargarh,19.64749,82.03427,2
Odisha,Bargarh,19.35686,83.36937,2
Odisha,Bargarh,19.90315,84.94366,3
Odisha,Bargarh,19.12338,83.22814,2
Odisha,Bargarh,20.55817,81.91724,1
Odisha,Bargarh,19.80257,87.24601,3
Odisha,Bargarh,19.19707,86.24313,3
Odisha,Bargarh,21.58256,81.59155,1
Odisha,Bargarh,21.90383,83.41463,1
Odisha,Bargarh,19.07945,81.61378,2
Odisha,Bargarh,18.55224,84.16566,2
Odisha,Bargarh,18.93449,83.06694,2
Odisha,Bargarh,18.06638,84.682,3
Odisha,Bargarh,21.04476,85.23502,4
Odisha,Bargarh,18.14169,84.92627,3
Odisha,Bargarh,20.12658,81.99059,2
Odisha,Bargarh,20.8026,81.80285,1
Odisha,Bargarh,21.12939,85.40634,4
Odisha,Bargarh,20.88901,82.6594,1
Odisha,Bargarh,21.29112,86.59411,4
Odisha,Bargarh,18.26806,83.71521,2
Odisha,Bargarh,21.01539,81.49186,1
Odisha,Bargarh,18.35692,84.68249,3
Odisha,Bargarh,22.56578,84.66397,4
Odisha,Bargarh,19.0922,87.17938,3
Odisha,Bargarh,18.73585,87.0345,3
Odisha,Bargarh,21.26499,84.87144,4
Odisha,Bargarh,21.00671,85.77511,4
Odisha,Bargarh,20.71011,87.14771,4
Odisha,Bargarh,20.24003,84.7528,4
Odisha,Bargarh,21.28461,84.85026,4
Odisha,Bargarh,20.2891,86.8222,4
Odisha,Bargarh,19.73312,83.03591,2
Odisha,Bargarh,19.10029,83.61233,2
Odisha,Bargarh,18.49921,82.91285,2
Odisha,Bargarh,21.0261,84.44997,4
Odisha,Bargarh,18.74798,83.47364,2
Odisha,Bargarh,20.1805,82.81489,2
Odisha,Bargarh,17.96465,84.35843,2
Odisha,Bargarh,18.64289,83.7043,2
Odisha,Bargarh,18.79019,86.12032,3
Odisha,Bargarh,19.02666,82.44821,2
Odisha,Bargarh,17.87847,85.75736,3
Odisha,Bargarh,19.04196,83.62304,2
Odisha,Bargarh,19.94299,84.43919,2
Odisha,Bargarh,19.94343,81.63543,2
Odisha,Bargarh,20.52253,85.22954,4
Odisha,Bargarh,21.66544,83.81898,1
Odisha,Bargarh,18.8442,82.70995,2
Odisha,Bargarh,21.25603,82.60711,1
Odisha,Bargarh,20.0185,85.80111,3
Odisha,Bargarh,18.59695,82.93031,2
Odisha,Bargarh,20.32446,85.38336,4
Odisha,Bargarh,19.4029,83.90084,2
Odisha,Bargarh,17.98232,85.43002,3
Odisha,Bargarh,21.83361,83.06728,1
Odisha,Bargarh,20.60236,84.84566,4
Odisha,Bargarh,22.24827,83.14188,1
Odisha,Bargarh,21.99131,86.24951,4
Odisha,Bargarh,21.75738,83.46711,1
Odisha,Bargarh,20.92776,83.87293,1
Odisha,Bargarh,20.24767,84.68967,4
Odisha,Bargarh,18.96786,81.82753,2
Odisha,Bargarh,18.45866,85.18588,3
Odisha,Bargarh,19.36162,82.84655,2
Odisha,Bargarh,21.84198,82.55764,1
Odisha,Bargarh,21.13338,86.21046,4
Odisha,Bargarh,21.22425,86.36781,4
Odisha,Bargarh,19.5715,83.56013,2
Odisha,Bargarh,18.30269,82.59397,2
Odisha,Bargarh,20.2,83.20546,2
Odisha,Bargarh,19.79718,84.34664,2
Odisha,Bargarh,19.24616,84.89911,3
Odisha,Bargarh,21.23562,83.36373,1
Odisha,Bargarh,19.57442,84.85875,3
Odisha,Bargarh,22.42253,83.43108,1
Odisha,Bargarh,20.50114,85.53321,4
Odisha,Bargarh,18.21292,83.57169,2
Odisha,Bargarh,19.24892,84.49653,3
Odisha,Bargarh,20.98145,83.66904,1
Odisha,Bargarh,19.38132,85.06404,3
Odisha,Bargarh,19.53791,84.6999,3
Odisha,Bargarh,19.02498,82.38824,2
Odisha,Bargarh,19.39849,82.97081,2
